,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,total_spent,geolocation_lat,geolocation_lng,spent_rate
94059,bce5aead42285d6c445ebc60b9edba7e,22221,rio de janeiro,RJ,12.5,-22.931508341392973,-43.18179399042069,low
74780,f53c22ce746c36319cd0a14bd74244dd,22271,rio de janeiro,RJ,40.0,-22.95900277684809,-43.19837474672523,low
84137,6777d4af8d5920d859e894ea694b04cb,4523,sao paulo,SP,28.8,-23.604979934502826,-46.66715978559067,low
89230,9ad4dda4f07ffe69cea5cb32bcd1d650,4863,sao paulo,SP,19.99,-23.760918233737417,-46.70711584138519,low
83892,6752250a97692ea4e4375a1e6c11a64f,18071,sorocaba,SP,28.99,-23.47175350328484,-47.50644372342474,low
84797,844f9432397ff6dcebb26f4a5e36ceb3,41260,salvador,BA,27.9,-12.929117521784312,-38.4145250342778,low
72674,50183810b50da8c880c4bd4d5b709694,13320,salto,SP,45.0,-23.198860047870664,-47.29334560811024,low
89878,43d769b2b07620f606b07b73f16937ee,13060,campinas,SP,19.9,-22.943830511384977,-47.11233196480047,low
78820,71c01cf9bd1ccff14bc8bb79ea9ff4cb,54100,jaboatao dos guararapes,PE,35.0,-8.121059806185217,-35.01893323253412,low
88190,709c4c5ec8924ff8c85de5801b65458b,30260,belo horizonte,MG,22.32,-19.92439678489817,-43.91167581141436,low
68529,7813baf15c79ddb88f8908b2f9c34417,71939,brasilia,DF,49.9,-15.841159228299446,-48.01861975312679,low
76254,b20060de6cb6e49f4fbcf32a9effb25b,7272,guarulhos,SP,39.9,-23.464877898695818,-46.42562878642738,low
77104,8d0a8db3a4f4813a2226d5abccbea87e,39850,ataleia,MG,38.9,-18.039928640832454,-41.11079357543488,low
70284,9ee8fe93d7c4700c0b81f805c9b0240e,94495,viamao,RS,49.0,-30.05563661302039,-51.08595118098548,low
87343,b7af8d5477367ef021ff680a10c4f142,28897,rio das ostras,RJ,23.99,-22.49098923813657,-41.91441804764932,low
95133,84b4ea17e1ba0e30dd2b6e71937b6821,25907,mage,RJ,3.54,-22.638707067208863,-43.203633898398586,low
76701,c7fc1589a4a1a86aa412c7e097304d56,30240,belo horizonte,MG,39.0,-19.92416706994057,-43.91647950666509,low
70527,35bf77c96c4199cc426de8c6906bf726,53403,paulista,PE,49.0,-7.95787203457493,-34.87391955921136,low
94102,a8e9c2d6ab9a3e501c5f4827e04e1e4e,23062,rio de janeiro,RJ,12.3,-22.906489452680457,-43.60277467929481,low
91030,b6cc23db9714e2c312d3e883f89c88c7,6395,carapicuiba,SP,18.9,-23.53001209630836,-46.84894223601885,low
89092,93bc57358bbdea8f97a79a38f2319008,2043,sao paulo,SP,19.99,-23.490223040798668,-46.61732558589649,low
77179,d62eca8bc07bc8eaa9d9257d14174732,5119,sao paulo,SP,38.6,-23.488074618096828,-46.738052916180976,low
75006,4fcda4b8283896e2987969a0aee17759,37576,inconfidentes,MG,39.99,-22.31378205189793,-46.33017807459898,low
76555,4fe7f83190e3618139dfbf5658172bf3,9791,sao bernardo do campo,SP,39.3,-23.745424737345683,-46.53027828796294,low
95100,dc995e402b2c0bc50fd6806abc56b662,18025,sorocaba,SP,5.4,-23.520480249006216,-47.44649732938174,low
85647,9ff66719f2614b62bf2b1b109c8650ba,18053,sorocaba,SP,25.98,-23.498115496249092,-47.51679150000001,low
72037,400cf532ea26ce3c6c44ddea44202ab6,8737,mogi das cruzes,SP,45.9,-23.513335555913,-46.19550814955674,low
80550,7654cab075c80fb33eae26084f1f3e40,6680,itapevi,SP,32.0,-23.533790389172555,-46.915877230730494,low
73404,f6668ad7a21a02660cd75f1ea3653487,3821,sao paulo,SP,44.8,-23.49517247515727,-46.50119464071786,low
86627,0367dccc4908227b00b0ca2371f31a0d,12580,roseira,SP,24.95,-22.89082860434644,-45.30332001483277,low
88841,95a3dcd03d8086e8510d9fe16f875ec7,76105,firminopolis,GO,20.9,-16.585863482898127,-50.30843734273628,low
65713,8d21e972ab73ea7e9fe312188243090f,4225,sao paulo,SP,54.9,-23.602447801835048,-46.58881997155058,low
78398,fdbd48dce62a7d22e829fc9aa059ea6c,13092,campinas,SP,35.9,-22.88929691756595,-47.02178184540367,low
65369,fdaccf442f4f2638678e895e425b4919,1017,sao paulo,SP,55.0,-23.55001091199737,-46.63116636914989,low
78881,dcb605d0a35c2e900646a9014393628d,5414,sao paulo,SP,35.0,-23.563726250620373,-46.68074871703506,low
66586,09d9c1ca3aa11afaef88d082942c2f0c,35550,itapecerica,MG,53.0,-20.470582431981004,-45.10871624130097,low
78199,ef9b8ed47a7fa26d0bfab94575ab7964,15055,sao jose do rio preto,SP,35.99,-20.793966591593712,-49.363925103061646,low
68188,7d34060b4a349fb0b0e2e204e4faad80,30626,belo horizonte,MG,49.95,-20.00554148626576,-44.01389665445209,low
70428,ebfba852590ea50087c9af85818aadb2,81560,curitiba,PR,49.0,-25.49685252123605,-49.20902332180169,low
80586,b65db3f838c1bdb9bbab3fd56b9d6977,41650,salvador,BA,32.0,-12.94891394169844,-38.37875335542604,low
83964,2cf289fc25807acabba89dbc197cd71e,35570,formiga,MG,28.9,-20.474084262411907,-45.424321458052006,low
92956,5f683589d7f0e184ca9ccb8c2e8bb392,29115,vila velha,ES,14.6,-20.32824460206493,-40.34033016940007,low
85005,d8c2d3cd43d62cc76e8e74b58b670825,6852,itapecerica da serra,SP,27.84,-23.711999038621556,-46.85931236190325,low
88853,4efc6e35a741d44ce0b6851d488f1fa3,14811,araraquara,SP,20.9,-21.782297483207348,-48.14919211601936,low
82997,dad734f5dab8c6886e88a58e1148c7ea,30140,belo horizonte,MG,29.9,-19.93647134886613,-43.92639691534425,low
65989,74c42a60d55bc63f8a84458404e8ba2c,21615,rio de janeiro,RJ,54.75,-22.867797310029363,-43.405730754227065,low
74561,ffc3ea5436ad9c11ee9abdd56b85509f,8160,sao paulo,SP,41.29,-23.504776938432947,-46.4150016646897,low
81457,7fb6db76737f019f045f48f7b9c9d3c0,12710,cruzeiro,SP,29.99,-22.56445726226428,-44.964579595980254,low
91474,2cacd7fae2b96034c23ea93b5996cb17,21862,rio de janeiro,RJ,17.9,-22.86269660648672,-43.46837099999999,low
71639,f957c11366e20b6ac24e956d6054438a,35790,curvelo,MG,46.99,-18.744756956577486,-44.45041862816433,low
85982,b4ef173cbc389c50bba14ac30d6cb128,13562,sao carlos,SP,25.0,-22.004791731894475,-47.92391903635525,low
92606,971c2c9f771f31f9e88687edf04f37c1,8773,mogi das cruzes,SP,14.99,-23.517127104923187,-46.19066721624193,low
77975,bcfd851bad786b32ac064ea49e811248,65620,coelho neto,MA,36.9,-4.254789561525037,-43.02043037472462,low
87376,57416c053ec045b321ee37314c341c23,36020,juiz de fora,MG,23.99,-21.780220851749,-43.33106512508012,low
68108,ebaa549e2bb94d334c05921f2519d434,7240,guarulhos,SP,49.99,-23.44504860421836,-46.43848654884874,low
94990,3b86802bfba1e5e5ca2ae9923a2686be,13310,itu,SP,7.0,-23.27791979536116,-47.29777730942436,low
66786,cb644c8c88c4705149fc0c7dd12d596d,85950,palotina,PR,52.88,-24.2874063973452,-53.83883336666032,low
75803,766a43eaf99e9735649e36eef5f6f0b5,88220,itapema,SC,39.9,-27.13197710454484,-48.599233840908056,low
80932,7df29fec2ab7ea4fd3cddb21314c8f03,37706,pocos de caldas,MG,31.9,-21.799403368591747,-46.50732673145176,low
73433,5cb2131024e4db17c368c812dc4b2fa3,22743,rio de janeiro,RJ,44.5,-22.933479697760923,-43.350149913122536,low
80699,7e84b1ab0353bcbe0b4db3b963de31ee,18047,sorocaba,SP,31.9,-23.529407521784314,-47.4673714103526,low
78154,a6e7a18b4177a30844f7b0158cb9d6a7,25045,duque de caxias,RJ,35.99,-22.7179799820924,-43.31443538668116,low
80678,820baf6643ab8d7743ec78b4f7c72f33,71939,brasilia,DF,31.99,-15.841159228299446,-48.01861975312679,low
71763,5bc8c5d5447bbc14693f42df5ed88fbc,2993,sao paulo,SP,46.8,-23.45481034070669,-46.73550456694172,low
79726,0cc3629bcdae6909e00d9512d566f570,13506,rio claro,SP,34.5,-22.41279106394308,-47.55498970959049,low
68064,fbd78a1f19512b9535b9d07ee22e7ecb,14150,serrana,SP,49.99,-21.21594896945095,-47.59002511568736,low
92353,d9ce62d1130ac5f3dd0e496e74d22fd7,28360,bom jesus do itabapoana,RJ,15.55,-21.14043400563716,-41.67990945229968,low
82465,8858ebdc3765f9aeb72a495bb3b2328f,79083,campo grande,MS,29.9,-20.519470798023228,-54.63532447442111,low
89337,50f043d1d9bf7b951eafb6911f7cf604,7174,guarulhos,SP,19.99,-23.425946339725343,-46.42940633972533,low
82035,344ab689e7566bab9ab9505fe83aa42a,4184,sao paulo,SP,29.99,-23.64822256966949,-46.59868551038766,low
81492,fed93a0c58ebbe0a50bad4d8df8863f5,72420,brasilia,DF,29.99,-16.03245608142351,-48.054826417949855,low
70339,e65a6776046796b39fe251f71b6abd6f,22733,rio de janeiro,RJ,49.0,-22.90805540699587,-43.365076570333606,low
82360,2cd9a6019e6799e452aa91faaed447c3,8132,sao paulo,SP,29.9,-23.50917291257428,-46.37562470774424,low
82392,52a16afa8408384e51137ee052adcb0d,39390,bocaiuva,MG,29.9,-17.126574817685405,-43.81059822795839,low
84925,0e81b6a7e11ce0ddc1d020d358f5edc6,6663,itapevi,SP,27.9,-23.56337220714669,-46.93710104735605,low
68328,b34bf279d8f4790939d374647d9e1678,21920,rio de janeiro,RJ,49.9,-22.79448670552253,-43.19901880099832,low
67770,6845b26cd877899e09fe743ab15c1a63,22011,rio de janeiro,RJ,49.99,-22.962511351924544,-43.17640771510184,low
91050,41e815eba2977f6db0bc60d0a9ea8adb,59064,natal,RN,18.9,-5.8331894727598455,-35.21431166010473,low
89340,3a1ca631d83d014f6e5f8243b0b0f6b1,17513,marilia,SP,19.99,-22.200580498470792,-49.94064948641,low
88150,501ebf095a4794723f656000f3674601,83823,fazenda rio grande,PR,22.48,-25.66745573437876,-49.28880133395711,low
73663,84676d519cd67b76559c1a34da362aa7,13720,sao jose do rio pardo,SP,43.9,-21.592175195884263,-46.89389599036144,low
66779,cae2ada40cc6955ec8969f7ed8550c02,18136,sao roque,SP,52.9,-23.56096330427244,-47.14802654049926,low
79666,e634cac201375acd5919890a31445426,27215,volta redonda,RJ,34.9,-22.5052133680247,-44.09536933181367,low
92464,00651d97d964127ccfc0e2e55464876d,13042,campinas,SP,15.0,-22.931095563908823,-47.05470585586861,low
80926,9ad5ef9b16d5ab5673e7738175c69a1e,2471,sao paulo,SP,31.9,-23.48117042353855,-46.655415131138575,low
82040,27fa49a039b1620b957d7a16ed397558,18053,sorocaba,SP,29.99,-23.498115496249092,-47.51679150000001,low
65984,9314de119b47bd8bc8aebdf47850b291,17120,agudos,SP,54.8,-22.45244284794321,-48.98977139671903,low
63922,d94320c3d899128c8374fa05c980f56b,78635,agua boa,MT,57.8,-14.047602159984944,-52.15582597611705,low
80826,a54a90d820f666210d1d94885f815994,79036,campo grande,MS,31.9,-20.445312274887744,-54.56891802541947,low
86022,6fe392a3a48c89639c7d065cd6ba9eb8,50761,recife,PE,25.0,-8.067201485429052,-34.92588476894224,low
71415,0856fbf6bca8d3b00383761520bcaa0b,12233,sao jose dos campos,SP,47.65,-23.23724961587513,-45.88082955926476,low
72871,f0429420d07ad62d9c63fcf889284c12,22231,rio de janeiro,RJ,44.99,-22.93276755785112,-43.17834623036526,low
74519,706f24c3298b64f1af2f8b4ff541866a,6765,taboao da serra,SP,41.5,-23.623297507355577,-46.769556898983055,low
75815,ff8fdc7d6c09d56d08644a873fc70fca,31330,belo horizonte,MG,39.9,-19.87964344047544,-44.003708868313176,low
70488,7f6359e68770a0ffdfdf48ec7a3cf3de,15823,elisiario,SP,49.0,-21.170481621606264,-49.10731866547184,low
78514,ad358ba52e3e3327a83f607f1a4bec6c,3984,sao paulo,SP,35.7,-23.607115208436724,-46.51384694379366,low
81906,fe13bdee1203b9999677f4a42b9e89c3,30130,belo horizonte,MG,29.99,-19.938406212043407,-43.93702206884405,low
81574,fa50e9e49f5d91746a823b1c0577318c,3220,sao paulo,SP,29.99,-23.59081788893495,-46.55126574185525,low
85247,c979c7cda3ce942db2701d5550984457,5413,sao paulo,SP,26.9,-23.55998525783373,-46.67937773146178,low
75019,511a63b7576ce184899b56605b8a8bc5,6036,osasco,SP,39.99,-23.559508137402258,-46.77587275540442,low
73604,943122196559e5670da3a9ec039a9005,14795,colombia,SP,43.99,-20.179291836187755,-48.685766237155065,low
72888,a679b405524af5adf6fca7ab98607edd,19600,rancharia,SP,44.99,-22.228424054343822,-50.90428896994729,low
83781,946d9136133650c8e0348c71b47a3dc4,21860,rio de janeiro,RJ,29.0,-22.860462154979487,-43.51125669202714,low
71024,16acec74e41fe3a38261cfc6c1ef0830,2217,sao paulo,SP,48.89,-23.490335892030725,-46.58028421051419,low
88515,d1ec84ece21390313fe8dd6457dd6ecb,17017,bauru,SP,21.9,-22.353379879537247,-49.05238433917126,low
63956,a8b4071c5bd64c07c369d13a5e72489b,5014,sao paulo,SP,57.5,-23.538275277540578,-46.67064290481267,low
70312,c07c1558a5eca23b74513a4d04ed2d5b,13206,jundiai,SP,49.0,-23.211714582578274,-46.8753760355472,low
85644,ec39f1e8b8321e93194fd73693d4f920,11740,itanhaem,SP,25.99,-24.149651009642906,-46.7480979001278,low
66272,6d73e7efd1131276b3692f0adeed6ac9,15900,taquaritinga,SP,53.9,-21.40988100649633,-48.49689418444743,low
80206,461dd6972988dc3124c125320ffc5238,9351,maua,SP,32.99,-23.680906533441068,-46.43319342105705,low
77589,02063d3c56dc62e17f57cdd78c4962ff,9132,santo andre,SP,37.9,-23.70693595632493,-46.49975110918768,low
71818,faf0eecd36391f00abe23fc98e738ad7,37968,monte santo de minas,MG,46.0,-21.1920800136134,-46.98009605241138,low
68816,b0e3d5226747d43d40b4f07aeb6de300,80320,curitiba,PR,49.9,-25.45871651095423,-49.30218888165614,low
65974,4ac392a9aa2a1c2694a50db463261ba4,36061,juiz de fora,MG,54.85,-21.74661521914629,-43.33178067215903,low
72386,5ab6e955205058ae5491af57f51f0302,4279,sao paulo,SP,45.5,-23.599506583126537,-46.60601568665242,low
72661,b2babf1b0c888db6be06401956ca1ef3,7808,franco da rocha,SP,45.0,-23.31983226194467,-46.74266293116371,low
67505,185c2e0246f5c8d792734c7d061d26b2,29100,vila velha,ES,50.0,-20.33579451826222,-40.29815848246219,low
77956,5bb19317ef9d70891de66fd7f3a8e4e8,2801,sao paulo,SP,36.9,-23.487629301690824,-46.6977071842865,low
69165,7febaab74c4fbf9f3241f62ad0c3368a,15720,palmeira d oeste,SP,49.9,-20.418204285159344,-50.7625513424886,low
66883,dd5c7fc3cd8076bb5eec6a7877d67cd1,7052,guarulhos,SP,52.11,-23.46712354010617,-46.554768775463096,low
69217,2e002c27ac2b7f8ca51cb8c4ccef272b,12080,taubate,SP,49.9,-23.014906457628143,-45.55074777537135,low
81345,7315c06aaa146197a37ede73ca30ca8a,85155,inacio martins,PR,30.0,-25.57599466066998,-51.0778102706275,low
65517,1a9a31d6ace5153b5900e76b7a396a94,28550,sao sebastiao do alto,RJ,55.0,-21.86540399999995,-42.08080399999997,low
68903,a4380ddbfeeb2334cc30bee71b50d951,3807,sao paulo,SP,49.9,-23.501135482110826,-46.47243161518264,low
65860,198675ebabb0d7424fa53c3f4e04a85e,88356,brusque,SC,54.9,-27.085958999999995,-48.848868,low
70241,ac16af5a67d8afc81afb0bf511cd0ffb,8270,sao paulo,SP,49.0,-23.56336298733478,-46.4596838214109,low
92867,9bbc240a0727f809394641071728abb4,13466,americana,SP,14.9,-22.752315072998982,-47.32371492368279,low
77981,f94524df71faaa4f2b142eb5a10760f2,15900,taquaritinga,SP,36.87,-21.40988100649633,-48.49689418444743,low
72867,3b63e7ae5d6058eb51567425722cff95,35400,ouro preto,MG,44.99,-20.38523748903572,-43.50551302553521,low
85589,9cb05c6af857fc40063af396d786dcd1,95255,campestre da serra,RS,25.99,-28.79485822242105,-51.09429466225263,low
88826,24b10cc0f34688bdba36542ffd482f2d,76980,vilhena,RO,20.9,-12.746557845117692,-60.145102048037096,low
87870,afdcd11206836e306155e78daacfd420,51200,recife,PE,22.99,-8.111003112960931,-34.91557081057763,low
87202,c96ddd4f4ec5f80283f27a9eb6e8943b,13140,paulinia,SP,24.5,-22.76161176963473,-47.15147246350049,low
65771,1bc6a6effbe393f0be2f25e73d8ce50a,97960,sete de setembro,RS,54.9,-28.12866725720165,-54.45910180238341,low
65883,98710e2cc353c64a7409de6f589a1604,20745,rio de janeiro,RJ,54.9,-22.899652460060015,-43.30488145315579,low
71672,35b6524b1cd67aef194bdfe942839299,27524,resende,RJ,46.94,-22.488086808211687,-44.48674284595193,low
81181,b7a6ddf792226a6c85e569e54fdf3092,12228,sao jose dos campos,SP,30.5,-23.25777249999993,-45.82569514299996,low
74534,d97729b78d322b5c970f696a69a6e2b2,13221,varzea paulista,SP,41.49,-23.184985205666504,-46.82569758226659,low
78478,429063f5572126d039c0eaef782eaee5,89801,chapeco,SC,35.9,-27.106398057114777,-52.611720735721306,low
86725,748023de9f80b6385f2873e3e492253c,40255,salvador,BA,24.9,-12.969784487650752,-38.49312773397196,low
88193,274d4e175e327cce95f86619d7ebe6dd,85601,francisco beltrao,PR,22.32,-26.07915296665839,-53.06725661073275,low
67142,f0e7fd85ce6faefbbe702610fb48dd2a,3650,sao paulo,SP,51.5,-23.52642742672864,-46.52092899677512,low
69349,5aeb954efaab26e8df9dc937c322cbbd,12230,sao jose dos campos,SP,49.9,-23.221431461827063,-45.888163895493165,low
86460,4f0bcf23a531b9474114b7f81b7243ee,7810,franco da rocha,SP,24.99,-23.327944593668764,-46.7649382331396,low
86039,d6aa2c12378e9e82832b8e17b85a883e,3220,sao paulo,SP,25.0,-23.59081788893495,-46.55126574185525,low
78408,5d99506789964c5f5514f4c5827c49d9,8553,poa,SP,35.9,-23.523602259507168,-46.35972989578164,low
70597,7a88128cf4f06d5ee259d5f410ffdd19,28500,cantagalo,RJ,49.0,-21.98155405522284,-42.36163387314294,low
70983,5acaed36f414e9dd58fe1372cc3a51d7,28200,sao joao da barra,RJ,48.9,-21.635803004926267,-41.05005765980928,low
75968,dd11d408f0349a9e49a9069f02c758ef,81460,curitiba,PR,39.9,-25.549428006116845,-49.32449259824576,low
67742,3bddd41df369aca5ce4df4352c93cd95,23013,rio de janeiro,RJ,49.99,-22.90160079739165,-43.54808307799064,low
72861,de7513e20c9330594acf86470a2330c3,2820,sao paulo,SP,44.99,-23.445022995005957,-46.70898743370049,low
77591,392c8818b71b14227a7c701e7d54a3a1,13635,pirassununga,SP,37.9,-21.971012714097714,-47.42669321771252,low
84960,fd14abbc4b4129dc61a98311f174d71b,27325,barra mansa,RJ,27.9,-22.53608898667975,-44.16056996366771,low
71012,f36aac9c0bc8fb5e9e1f7ab0522d6d27,22793,rio de janeiro,RJ,48.9,-23.00927096142304,-43.42940927644404,low
79788,82295e39e2c0d06b12e6223d614bcb95,4844,sao paulo,SP,34.3,-23.74981810254469,-46.69876375197105,low
87207,7bfbafc4d351ff632afc079bcfd93516,9781,sao bernardo do campo,SP,24.5,-23.72764065807836,-46.53106495908914,low
67502,0ac767d4cbf94a15dc8034ee73f5d3f6,41218,salvador,BA,50.0,-12.93900503404254,-38.44291413617016,low
87000,ec0d14f6ecca05089a0a9e0440d3d8de,4833,sao paulo,SP,24.9,-23.744100100187264,-46.70674982003745,low
90966,e48b3a859d9f9cd1ab8aa7fe4f5f5c36,20270,rio de janeiro,RJ,18.9,-22.920104850395337,-43.22138202997862,low
67213,fe2f8d298c79777975883a53993f71bc,41810,salvador,BA,50.99,-12.99286035292836,-38.45139313957492,low
65127,992a5167aaf85f90018a274433d8d441,13820,jaguariuna,SP,55.13,-22.689712550377955,-46.98249303136359,low
81070,2d5ebaca8779bfc70d5fea05fd1bdfd7,58038,joao pessoa,PB,31.0,-7.101960317242725,-34.84236014348782,low
67759,4e524b55800ba1e9a52ffc54e9cc7882,4020,sao paulo,SP,49.99,-23.591966039961942,-46.63789362337693,low
78054,f80a8062c0f2b54fd6a558433445c5df,4775,sao paulo,SP,36.4,-23.681597584511525,-46.70296154954124,low
85145,b8b48f488d93f7a62b982c9f7ccc322a,86450,quatigua,PR,27.0,-23.57524580904836,-49.91439940452419,low
82912,7913821f73bc849c1c24a8aba1dff4c6,4551,sao paulo,SP,29.9,-23.595555603670107,-46.69055380930821,low
77357,9c227b733b0caab4861f13581105b15e,8664,suzano,SP,38.0,-23.55096756364558,-46.3297772229776,low
85588,1d0bce6d9f5d0bd03261711949a05246,39864,carlos chagas,MG,25.99,-17.701990159364986,-40.76520840937737,low
87826,b5365685cce9b8e55693434c83891942,6810,embu das artes,SP,23.3,-23.650602102678075,-46.795999133052526,low
72252,824cacc14083f4097e6d4bad5698b456,88135,palhoca,SC,45.9,-27.675399941807463,-48.68445574523188,low
76411,5c9dbae62c96d765d629b39b27a34afc,71680,brasilia,DF,39.8,-15.843092528722453,-47.82225242246026,low
75746,68ea2bc1718c8b2937503497480a484d,37260,perdoes,MG,39.9,-21.09012712081592,-45.09004846818983,low
84685,d783a133728a005bdae67ba84bb52f29,37505,itajuba,MG,27.9,-22.41341676594225,-45.47431045409493,low
78674,ad309b00c99c151fa5abe1778059b5af,8675,suzano,SP,35.0,-23.541501788825254,-46.30822670460166,low
94630,09543baeee512af0163b09e9d08e8dce,37002,varginha,MG,9.99,-21.556465435793378,-45.44002728396701,low
91355,3008c9a0da4d259b05093a3c149ed7be,4421,sao paulo,SP,17.99,-23.6928580013246,-46.63964126947597,low
82281,6d8f77c21cb4cfcd376d6f82b7e1b713,4711,sao paulo,SP,29.98,-23.627917099919195,-46.70291843519532,low
87130,3c7fbfe2e81205c52478e02ba3703a73,74150,goiania,GO,24.6,-16.69233053490511,-49.26801564804068,low
71893,abe400901c993bb696f6212598ab5f20,18705,avare,SP,45.99,-23.092342721622696,-48.94030210644007,low
88113,5e6de9c0bac6cbbf51f2b28d567756ef,15040,sao jose do rio preto,SP,22.5,-20.799911489122422,-49.41898406325502,low
90962,448f663622338f4cb25c75f16aa9ef95,6122,osasco,SP,18.9,-23.545489579231408,-46.798207717035055,low
78071,87726d88f0e4f580a57d2a9fbf5714ba,48680,abare,BA,36.19,-8.630502028365651,-39.246734317292464,low
75616,611fe38d3860caa312a7e702f2b8f97c,19880,candido mota,SP,39.9,-22.752691244854063,-50.38967035867833,low
80983,4b98d8942832e2a86692b80540bca2d0,6764,taboao da serra,SP,31.8,-23.612294462020333,-46.76578686529368,low
72165,a67530d1f002a5c1e6a4351042985ffe,35300,caratinga,MG,45.9,-19.79022694508355,-42.14210229958086,low
64755,33964c1e05980dff6a5b9258e8ca036d,62370,sao benedito,CE,56.0,-4.043724769314581,-40.86803543271508,low
69440,40a04f5967ed1b1676064fe5542a0eff,4321,sao paulo,SP,49.9,-23.64518277768481,-46.64275852192855,low
85693,b0c63a55c080a0c9e44bc9506bfe91dd,26520,nilopolis,RJ,25.9,-22.81303760033901,-43.42444789204527,low
91427,09d89b841454a0837a060dbe47e7b2c8,29055,vitoria,ES,17.91,-20.296512281724183,-40.29620870064644,low
79500,08bb1e743496dfc8a94497fa1b84af88,9910,diadema,SP,34.9,-23.686744432136894,-46.62957957175823,low
94754,9dce0295c54f623a23e39f89a6902387,8110,sao paulo,SP,9.8,-23.498191006376647,-46.404315749235394,low
65667,d6192c4071e1808d3966ddd2dec5f601,95945,pouso novo,RS,54.9,-29.171419647005017,-52.209108948250375,low
85480,11ad985b033c153deec8400ea60810d3,7807,franco da rocha,SP,26.0,-23.317321140748085,-46.73209089597715,low
79759,d1fd38dd11488ce9033161506ac358ce,6537,santana de parnaiba,SP,34.49,-23.425218648775207,-46.826112801010886,low
